n,N,lambda,p,Dplus,seed_fraction,phase1_fraction,before_exact,after_exact,cell_id,trial,l0,l1,d0,d1,depth,near_boundary
10000,14620,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03392612859097127,1.0,0,1,233,2,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14681,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03487500851440638,1.0,0,1,233,3,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14647,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03413668327985253,1.0,0,0,233,4,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14345,1.4542583770351387,0.693743699494332,0.026041666666666703,0.034715928895085395,1.0,0,1,233,5,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14414,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03538226724018315,1.0,0,1,233,6,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14551,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03230018555425744,1.0,0,1,233,7,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14526,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03290651246041581,1.0,0,1,233,8,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14506,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03336550392940852,1.0,0,1,233,9,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14368,1.4542583770351387,0.693743699494332,0.026041666666666703,0.034033964365256124,1.0,0,1,233,10,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14639,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03005669786187581,1.0,0,1,233,11,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14630,1.4542583770351387,0.693743699494332,0.026041666666666703,0.033561175666438826,1.0,0,1,233,12,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14615,1.4542583770351387,0.693743699494332,0.026041666666666703,0.032295586725966476,1.0,0,1,233,13,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14663,1.4542583770351387,0.693743699494332,0.026041666666666703,0.035940803382663845,1.0,0,1,233,14,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14613,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03469513446930815,1.0,0,1,233,15,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14352,1.4542583770351387,0.693743699494332,0.026041666666666703,0.033096432552954295,1.0,0,1,233,16,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14564,1.4542583770351387,0.693743699494332,0.026041666666666703,0.0325460038450975,1.0,0,1,233,17,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14603,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03239060467027323,1.0,0,1,233,18,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14360,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03161559888579387,1.0,0,1,233,19,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14569,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03630997323083259,1.0,0,1,234,0,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14628,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03534317746786984,1.0,1,1,234,1,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14535,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03453732370141039,1.0,1,1,234,2,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14376,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03199777406789093,1.0,0,1,234,3,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14347,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03373527566738691,1.0,1,1,234,4,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14457,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.034239468769454245,1.0,1,1,234,5,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14568,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.02985996705107084,1.0,1,1,234,6,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14585,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03332190606787796,1.0,0,1,234,7,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14362,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03105417072831082,1.0,0,1,234,8,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14525,1.4542583770351387,0.7273692532946132,0.036458333333333294,0.03070567986230637,1.0,1,1,234,9,1.4368618109783822,1.4716549430918953,0.03125,0.041666666666666664,5,0
10000,14254,1.402068678864869,0.7914805954090255,0.0625,0.03507787287778869,1.0,1,1,235,0,1.332482414637843,1.4716549430918953,0.041666666666666664,0.08333333333333333,3,0
